,Name,_wandb,_runtime,val_loss,train_loss,test_accuracy,train_accuracy,epoch,test_loss,_timestamp,val_accuracy,trainer/global_step,_step,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels
173,effortless-sweep-27,{'runtime': 376},378.0603210926056,0.12767980992794037,0.23856598138809204,0.9539999961853028,0.9140625,21,0.13927166163921356,1715597731.429749,0.9587339758872986,9828,9850,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
174,celestial-sweep-26,{'runtime': 589},590.1630387306213,0.15695765614509585,0.15266989171504974,0.944700002670288,0.9375,31,0.17055195569992063,1715597340.0490158,0.949661135673523,14508,14540,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
175,pleasant-sweep-25,{'runtime': 1079},1080.7015211582184,0.23797239363193512,0.2913283109664917,0.9192000031471252,0.9140625,49,0.24499653279781344,1715597181.2387412,0.9221504330635072,22932,22981,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
176,woven-sweep-24,{'runtime': 458},459.80896735191345,0.08346044272184372,0.05642852187156677,0.964900016784668,0.984375,24,0.10808326303958891,1715596737.0503085,0.97064471244812,11232,11257,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
177,splendid-sweep-23,{'runtime': 603},605.0320971012115,0.11313896626234056,0.07681438326835632,0.9563000202178956,0.96875,27,0.13254046440124512,1715596085.0032022,0.96263188123703,12636,12663,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
178,bright-sweep-22,{'runtime': 644},645.362254858017,0.15337274968624115,0.1498093605041504,0.948099970817566,0.96875,35,0.16123037040233612,1715596264.444125,0.9480919241905212,16380,16416,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
179,electric-sweep-21,{'runtime': 267},269.3620562553406,0.5316135287284851,0.3362610638141632,0.8300999999046326,0.8984375,12,0.5220379829406738,1715595463.2834122,0.8436331748962402,5616,5628,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
180,radiant-sweep-20,{'runtime': 425},426.4196364879608,0.10084821283817293,0.15540488064289093,0.960200011730194,0.9453125,19,0.12264932692050934,1715595175.9593406,0.9663711786270142,8892,8911,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
181,floral-sweep-19,{'runtime': 678},679.3821923732758,0.09589117020368576,0.05753253400325775,0.9609000086784364,0.9765625,37,0.1245994046330452,1715595604.4304264,0.9678401947021484,17316,17354,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
182,tough-sweep-18,{'runtime': 377},379.067036151886,0.1899745017290115,0.2168913185596466,0.9341999888420104,0.921875,21,0.20234493911266327,1715594912.4299345,0.9403212070465088,9828,9850,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
183,wise-sweep-17,{'runtime': 813},814.9709787368774,0.22079363465309143,0.1671031415462494,0.9239000082015992,0.9375,37,0.231046125292778,1715594733.5539696,0.927901327610016,17316,17353,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
184,toasty-sweep-16,{'runtime': 476},477.1980211734772,0.09272810071706772,0.05810797959566116,0.964299976825714,0.9765625,25,0.11558571457862854,1715594517.9781792,0.9696013331413268,11700,11726,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
185,icy-sweep-15,{'runtime': 435},436.2605092525482,0.12154434621334076,0.06765227019786835,0.9538000226020812,0.9921875,24,0.143331840634346,1715594027.0048373,0.9605786204338074,11232,11257,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
186,solar-sweep-14,{'runtime': 617},618.3711383342743,0.15644487738609314,0.16230057179927826,0.9459999799728394,0.953125,28,0.17200715839862823,1715593901.6580565,0.9483590126037598,13104,13132,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
187,rose-sweep-13,{'runtime': 926},928.0897002220154,0.208878293633461,0.24581311643123627,0.9244999885559082,0.9296875,52,0.22976471483707428,1715593575.2647245,0.9307725429534912,24336,24389,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
188,morning-sweep-12,{'runtime': 912},913.6420965194702,0.06669612973928452,0.02836090885102749,0.9657999873161316,0.9921875,41,0.10985177010297777,1715593265.2608137,0.9777644276618958,19188,19229,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
189,ancient-sweep-11,{'runtime': 202},203.875604391098,0.16399848461151123,0.19833166897296903,0.940400004386902,0.9375,11,0.18050691485404968,1715592633.9558864,0.9466897249221802,5148,5160,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
190,curious-sweep-10,{'runtime': 434},436.04070234298706,0.19617320597171783,0.2529713809490204,0.9350000023841858,0.9140625,24,0.2133507877588272,1715592415.9651914,0.9387269616127014,11232,11257,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
191,gentle-sweep-9,{'runtime': 663},664.9536583423615,0.30119380354881287,0.3893303871154785,0.9024999737739564,0.875,30,0.3118627071380615,1715592333.6079233,0.9040214419364928,14040,14070,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
192,volcanic-sweep-8,{'runtime': 604},605.1981749534607,0.07531643658876419,0.10940369963645936,0.9653000235557556,0.953125,33,0.11536674946546556,1715591965.48124,0.974517583847046,15444,15478,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
193,bright-sweep-7,{'runtime': 731},732.5463528633118,0.09967485070228577,0.15407322347164154,0.9574000239372252,0.953125,33,0.1285649538040161,1715591648.279327,0.966187596321106,15444,15477,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
194,balmy-sweep-6,{'runtime': 277},278.3260931968689,0.20912864804267883,0.18508698046207428,0.9261000156402588,0.9609375,15,0.22456437349319455,1715591347.5282545,0.9337022304534912,7020,7036,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
195,revived-sweep-5,{'runtime': 571},573.0953302383423,0.2540695369243622,0.3064577877521515,0.9175999760627748,0.890625,31,0.2663843333721161,1715591052.9357042,0.9173761606216432,14508,14540,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
196,graceful-sweep-4,{'runtime': 841},842.792858839035,0.06874588876962662,0.052496302872896194,0.965399980545044,0.984375,38,0.11092817038297652,1715590901.5850458,0.9768379330635072,17784,17822,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
197,rose-sweep-3,{'runtime': 711},712.4706835746765,0.09570395946502686,0.022828375920653343,0.9578999876976012,1.0,39,0.13293731212615967,1715590466.7339566,0.968416154384613,18252,18292,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
198,classic-sweep-2,{'runtime': 860},858.7258954048157,0.11580229550600052,0.1106705442070961,0.9514999985694884,0.9609375,39,0.15304730832576752,1715590044.3846064,0.9609041213989258,18252,18291,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
199,fresh-sweep-1,{'runtime': 334},330.2180390357971,0.3276592195034027,0.1985771656036377,0.8896999955177307,0.9375,18,0.3452996015548706,1715589736.844261,0.8950153589248657,8424,8443,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
